shift_id,note,rules,tfidf_knn,tfidf_conf,agree
S108008,Client requested deep claen before the audit - approved,client_requested,client_requested,1.0,True
S108054,CLIENT SIGNED FOR THE EXTRA HRS BUT REAL REASON IS RELIEF NO SHOW AGAIN,absence_cover,absence_cover,1.0,True
S105116,,blank,blank,1.0,True
S107505,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S104470,sharp,blank,blank,1.0,True
S103327,"EXTRA PATROL PER CLIENT EMAIL, APPROVED BY OFFICE",client_requested,client_requested,1.0,True
S106369,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S104425,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S106790,as per normal,routine,routine,0.96,True
S101341,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S105660,"covering Adams post, no show no call",absence_cover,absence_cover,1.0,True
S103413,-,blank,blank,1.0,True
S108598,double shift becaue relief never pitched,absence_cover,absence_cover,1.0,True
S101586,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S103803,"Motaung absent, took her rounds as well",absence_cover,absence_cover,0.83,True
S108867,"still on site, relief was suppose to come 06:00",absence_cover,absence_cover,1.0,True
S107569,Baloyi off sick. again. covered.,absence_cover,absence_cover,1.0,True
S107801,akukho lutho,routine,routine,1.0,True
S109139,Baloyi off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S100883,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S105070,"machine down agn, took twice as long..",equipment_failure,equipment_failure,1.0,True
S106909,"relief never arrived, stayed on till 0600",absence_cover,absence_cover,1.0,True
S104559,"extra patrol per client email, apprved by office",client_requested,client_requested,1.0,True
S108156,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S106567,"uZuulu akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S108365,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S106218,"covering Naido post, no show no call",absence_cover,absence_cover,1.0,True
S101683,covering for khumalo - booked off sick,absence_cover,absence_cover,1.0,True
S104118,ntr,blank,blank,1.0,True
S105077,Covered for Mokoena agaiin - 3rd time this month,absence_cover,absence_cover,1.0,True
S104723,ok,blank,blank,1.0,True
S104246,covering for dlamini - booked off sick,absence_cover,absence_cover,1.0,True
S102918,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S103872,.,blank,blank,1.0,True
S108608,"worked through, botha at the clinic",absence_cover,absence_cover,1.0,True
S104021,"umahlangu akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S100496,n/a,blank,blank,1.0,True
S108206,September off sick. again. covered.,absence_cover,absence_cover,1.0,True
S104343,"worked through, Dlamini at the clinic",absence_cover,absence_cover,0.76,True
S105740,nothing to report,routine,routine,0.93,True
S108052,.,blank,blank,1.0,True
S101602,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S100080,sharp,blank,blank,1.0,True
S102635,"covering Hendricks post, no sow no call..",absence_cover,absence_cover,1.0,True
S100562,stood in for Sibiya,absence_cover,absence_cover,1.0,True
S104070,,blank,blank,1.0,True
S108355,"gate motor failled, manned it by hand till 06:00",equipment_failure,equipment_failure,0.86,True
S100623,no issues on site,routine,routine,0.97,True
S106964,"next shift akafikanga, ngihlale kuze kube 6",absence_cover,absence_cover,1.0,True
S101119,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S103645,"masjien is stukkend, alles met die hand gedoen",equipment_failure,equipment_failure,1.0,True
S106135,client signed for the extra hrs but real reason is relief no show agn,absence_cover,absence_cover,1.0,True
S108455,client asked for extra patrol after the break-in tuesday,client_requested,client_requested,1.0,True
S102759,ok,blank,blank,1.0,True
S105779,n/a,blank,blank,1.0,True
S105906,"double duty today, Adams on family responsibility leave",absence_cover,absence_cover,1.0,True
S107067,"ADDITIONAL COVER REQUESTED BY SIITE MANAGER, SIGNED OFF !",client_requested,client_requested,1.0,True
S103580,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S100556,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S107252,"covering mabaso post, no show no call !",absence_cover,absence_cover,1.0,True
S101765,all good,routine,routine,0.98,True
S101796,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S102693,Sithoel off sick. again. covered.,absence_cover,absence_cover,1.0,True
S101519,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S107164,"stocktake ran over, client ased us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S108036,"client asked us to stay for the delivery, ok'd by centre mgmt..",client_requested,client_requested,1.0,True
S109315,"machine down agn, took twice as long",equipment_failure,equipment_failure,1.0,True
S103762,"Ngcobo didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S100709,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S105296,"client says stay till six, dont knwo if office approved",client_requested,client_requested,0.93,True
S101569,"generator fault, stayed to monitor..",equipment_failure,equipment_failure,0.98,True
S105347,ntr,blank,blank,1.0,True
S103252,client asked for extra patrol after the breaki-n tuesday !,client_requested,client_requested,1.0,True
S101449,-,blank,blank,1.0,True
S100550,"tok Ndlovu shift as well, 2 posts 1 guard",absence_cover,routine,0.74,False
S108961,ntr,blank,blank,1.0,True
S106637,"covering motaung post, no show no call",absence_cover,absence_cover,1.0,True
S104009,"took Manuel shift as well, 2 posts 1 guard..",absence_cover,routine,0.77,False
S103027,"gedek vir Mthembu, siek gemeld",absence_cover,absence_cover,1.0,True
S106515,"aflos het nie opgedaag nie, mes aanbly",absence_cover,absence_cover,0.39,True
S106388,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S100356,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S107006,"clieent asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S100645,double shift bc releif never pitched,absence_cover,absence_cover,1.0,True
S102980,Sithole off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S102720,ntr,blank,blank,1.0,True
S104617,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S101508,"BFUFER MACHINE KAPUT, DID THE FLOOR BY HAND",equipment_failure,equipment_failure,1.0,True
S106544,"double duty today, Molefe on family responsibillity leave",absence_cover,absence_cover,1.0,True
S108184,"gedek vir Tshabalala, siek gemeld",absence_cover,absence_cover,1.0,True
S101615,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S107722,as per normal,routine,routine,0.96,True
S104547,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S103554,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S100703,"additional cover requested by site mgr, signed off",client_requested,client_requested,1.0,True
S109320,centre managger requested additoinal coevr for stocktake,client_requested,client_requested,1.0,True
S102163,"Hendricks didnt come in, covered the psot",absence_cover,absence_cover,1.0,True
S102922,"requested by centre management for load in, siged off",client_requested,client_requested,1.0,True
S101063,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S107410,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S107063,stood in for molefe,absence_cover,absence_cover,0.67,True
S100720,Wyk off sick. again. covered.,absence_cover,absence_cover,1.0,True
S103641,"client says stay till 0600, dont know if office approoved..",client_requested,client_requested,0.64,True
S101110,extra hrs approved by client for the event settup,client_requested,client_requested,1.0,True
S100472,quiet shift,routine,routine,0.9,True
S104332,"next shift akafikanga, ngihlale kuze kube 6",absence_cover,absence_cover,1.0,True
S103216,"waited 50 min for handover, ob book not signed",late_handover,late_handover,1.0,True
S102518,DOUBLE SHIFT BECAUSE RELIEF NEVER PITCHED,absence_cover,absence_cover,1.0,True
S100338,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S105613,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S103748,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S109340,stood in for nkosi,absence_cover,routine,0.51,False
S108023,covered for september again - 3rd time this month,absence_cover,absence_cover,1.0,True
S107298,"double duty today, naidoo on fammily responsibility leave..",absence_cover,absence_cover,1.0,True
S103767,CLIENT REQUESTED DEEP CLEAN BEFORE THE AUDIT - APPROVED,client_requested,client_requested,1.0,True
S104346,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S105195,"gedek vir Baloyi, siek gemeld",absence_cover,absence_cover,1.0,True
S100144,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S105423,"worked through, nkosi at the clinic",absence_cover,absence_cover,0.88,True
S105333,"took Adams shift as well, 2 posts 1 guard",absence_cover,routine,0.53,False
S107610,ok,blank,blank,1.0,True
S107767,"waited for relief, nobody came througgh",absence_cover,late_handover,0.63,False
S107972,"client asked us to stay for the delivery, okd' by centre mgmt",client_requested,client_requested,1.0,True
S107177,"client asked us to stay for the delivery, okd' by centre mgmt",client_requested,client_requested,1.0,True
S109105,"masjien is stukkend, alles met die hand gedoen",equipment_failure,equipment_failure,1.0,True
S100969,all fine,routine,blank,0.77,False
S105370,"covering Ndlovu post, no show no call !",absence_cover,absence_cover,1.0,True
S106526,no incidents,routine,absence_cover,1.0,False
S103981,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S109295,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S102075,mabaso off sick. agn. covered..,absence_cover,absence_cover,1.0,True
S102160,klient het ektra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S104074,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S100166,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S102535,quiet shift,routine,routine,0.9,True
S105844,"client asked us to stay for the delivery, ok'd by centre mgmt..",client_requested,client_requested,1.0,True
S100735,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S105683,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S107998,"control room says relief coming, nobody came..",absence_cover,absence_cover,1.0,True
S100574,covering for ngcobo - booked off sick,absence_cover,absence_cover,1.0,True
S103505,Covering for Mavuso - booked off sick,absence_cover,absence_cover,1.0,True
S104752,.,blank,blank,1.0,True
S100876,"worked through, Mavuso at the clinic",absence_cover,absence_cover,1.0,True
S102156,kliennt het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S106609,shift handover delayed by 25 min,late_handover,late_handover,1.0,True
S103588,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S101813,ntr,blank,blank,1.0,True
S106469,CENTRE MANAGER REQUESTED ADDITIONAL COVER FOR STOCKTAKE,client_requested,client_requested,1.0,True
S101115,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S108703,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
